Temporada,Insumo,q,Muestra,Demanda_Total,CTE
1,Harina de Trigo,3,31,2635.637884577873,4638505.689668717
1,Harina de Trigo,3,32,-17.32469534829886,264397.74776673375
1,Harina de Trigo,3,33,3094.850013437922,5395637.899170275
1,Harina de Trigo,3,34,2621.5694154258076,4615310.110841456
1,Harina de Trigo,3,35,2815.140308160366,4934462.738789511
1,Harina de Trigo,3,36,3765.4154376013503,6501241.713408675
1,Harina de Trigo,3,37,3453.049937792426,5986224.870039396
1,Harina de Trigo,3,38,3096.1325780324323,5397752.54489551
1,Harina de Trigo,3,39,3127.246235962234,5449051.609300767
1,Harina de Trigo,3,40,3149.0766824936068,5485044.853333181
1,Harina de Trigo,3,41,2388.4687434390735,4230982.224607856
1,Harina de Trigo,3,42,2421.794284490422,4285928.161231259
1,Harina de Trigo,3,43,-262.57945917611863,-139969.36180569572
1,Harina de Trigo,3,44,3162.08781759686,5506497.138344258
1,Harina de Trigo,3,45,1518.0340219228342,2795841.2026046817
1,Harina de Trigo,3,46,3596.772758917276,6223189.815595567
1,Harina de Trigo,3,47,1059.6018070835562,2039994.8868952438
1,Harina de Trigo,3,48,3671.5596886199005,6346495.777631344
1,Harina de Trigo,3,49,2078.7122888002405,3720267.0797569146
1,Harina de Trigo,3,50,4222.403986775498,7254707.765823381
1,Harina de Trigo,4,1,951.0538463257053,1837838.039493752
1,Harina de Trigo,4,2,1028.6983245852964,1966514.9828715844
1,Harina de Trigo,4,3,870.1174908295541,1703705.6057800914
1,Harina de Trigo,4,4,3377.4522761367293,5859006.580558514
1,Harina de Trigo,4,5,2276.2451649136033,4034022.1351176566
1,Harina de Trigo,4,6,4764.922011547609,8158402.089212964
1,Harina de Trigo,4,7,866.1649075240236,1697155.1549353905
1,Harina de Trigo,4,8,-210.88824836632438,-87799.951492906
1,Harina de Trigo,4,9,325.30353283481287,800808.2408192769
1,Harina de Trigo,4,10,4615.667712366786,7911049.187434447
1,Harina de Trigo,4,11,3779.7579632162133,6525730.953975398
1,Harina de Trigo,4,12,4199.00471381713,7220531.042760212
1,Harina de Trigo,4,13,3622.34721717318,6264860.71426663
1,Harina de Trigo,4,14,3270.7828244655275,5682227.763822191
1,Harina de Trigo,4,15,2055.965967202116,3668962.6423296547
1,Harina de Trigo,4,16,1200.5611819193414,2251336.1016121646
1,Harina de Trigo,4,17,5266.5333235806465,8989701.517619932
1,Harina de Trigo,4,18,2187.08381873114,3886258.768663521
1,Harina de Trigo,4,19,4143.000809685498,7127718.116942227
1,Harina de Trigo,4,20,2543.1234061175746,4476308.2719033975
1,Harina de Trigo,4,21,2934.0193846135467,5124123.812931072
1,Harina de Trigo,4,22,1255.6865324100143,2342693.0372600034
1,Harina de Trigo,4,23,4653.713519376326,7974100.910674352
1,Harina de Trigo,4,24,2866.421199553833,5012096.170704002
1,Harina de Trigo,4,25,2121.7373644193153,3777962.825540404
1,Harina de Trigo,4,26,4461.9349197457805,7656274.265961322
1,Harina de Trigo,4,27,2713.6835541106357,4758970.46498867
1,Harina de Trigo,4,28,1608.2331134987392,2926953.727390902
1,Harina de Trigo,4,29,1204.175140953288,2257325.3646274456
1,Harina de Trigo,4,30,4266.56716127698,7332499.458559115
1,Harina de Trigo,4,31,2635.637884577873,4629628.644108938
1,Harina de Trigo,4,32,-17.32469534829886,232984.82174543885
1,Harina de Trigo,4,33,3094.850013437922,5390661.681206321
1,Harina de Trigo,4,34,2621.5694154258076,4606313.559133536
1,Harina de Trigo,4,35,2815.140308160366,4927110.496176828
1,Harina de Trigo,4,36,3765.4154376013503,6501961.686697066
1,Harina de Trigo,4,37,3453.049937792426,5984291.420464886
1,Harina de Trigo,4,38,3096.1325780324323,5392787.22181662
1,Harina de Trigo,4,39,3127.246235962234,5444350.584588213
1,Harina de Trigo,4,40,3149.0766824936068,5480529.269733583
1,Harina de Trigo,4,41,2388.4687434390735,4220005.57377636
1,Harina de Trigo,4,42,2421.794284490422,4275234.5978489155
1,Harina de Trigo,4,43,-262.57945917611863,-173465.63121150032
1,Harina de Trigo,4,44,3162.08781759686,5502092.079253213
1,Harina de Trigo,4,45,1518.0340219228342,2777470.5489394977
1,Harina de Trigo,4,46,3596.772758917276,6222477.2352262875
1,Harina de Trigo,4,47,1059.6018070835562,2017730.0306990866
1,Harina de Trigo,4,48,3671.5596886199005,6346418.483006619
1,Harina de Trigo,4,49,2078.7122888002405,3706659.168881744
1,Harina de Trigo,4,50,4222.403986775498,7259309.678267037
1,Azúcar,1,1,42.92912766540326,113452.20824024569
1,Azúcar,1,2,48.43650087198728,124883.4070379061
1,Azúcar,1,3,37.532656891239654,102251.2004437374
1,Azúcar,1,4,8.026855942650311,41008.451191825814
1,Azúcar,1,5,16.085463306595443,57735.035600418036
1,Azúcar,1,6,53.744684277421776,135901.16404943794
1,Azúcar,1,7,58.61303930261832,146006.00569047293
1,Azúcar,1,8,46.56233939371167,120993.36515523987
1,Azúcar,1,9,37.09990340258812,101352.96984021798
1,Azúcar,1,10,53.848857389830805,136117.38755793287
1,Azúcar,1,11,48.88644747644362,125817.32396907097
1,Azúcar,1,12,54.35311125414714,137164.02557414674
1,Azúcar,1,13,56.44509784316385,141506.18901288023
1,Azúcar,1,14,73.49796677801342,176901.41783660874
1,Azúcar,1,15,42.8697798711911,113329.02493517553
1,Azúcar,1,16,47.8028699780045,123568.23182791719
1,Azúcar,1,17,71.31144825606363,172363.0422877547
1,Azúcar,1,18,13.809206357364474,53010.397424434595
1,Azúcar,1,19,33.9107436613727,94733.49488694152
1,Azúcar,1,20,37.922496178667274,103060.35759117674
1,Azúcar,1,21,37.72831363506767,102657.3089551648
1,Azúcar,1,22,66.84610148638595,163094.69153141716
1,Azúcar,1,23,32.17162502734828,91123.7502605047
1,Azúcar,1,24,39.79740565717789,106951.95203602938
1,Azúcar,1,25,83.09733901460672,196826.04038407942
1,Azúcar,1,26,85.44380809219817,201696.41206443767
1,Azúcar,1,27,66.23380998579943,161823.8087343416
1,Azúcar,1,28,40.415851054442676,108235.60796716916
1,Azúcar,1,29,70.63461892950278,170958.20366618567
1,Azúcar,1,30,11.600965251814287,48426.9341064717
1,Azúcar,1,31,34.96303930166446,96917.65786389502
1,Azúcar,1,32,61.39132566283821,151772.66476898504
1,Azúcar,1,33,-1.5553031220240543,21119.55660081691
1,Azúcar,1,34,18.6752279405666,63110.395733027726
1,Azúcar,1,35,56.819457371054796,142283.21610448966
1,Azúcar,1,36,-1.0176269063561874,22235.56662583669
1,Azúcar,1,37,60.686357647848666,150309.4210004851
1,Azúcar,1,38,23.081230955468577,72255.5715686191
1,Azúcar,1,39,34.46743611678002,95888.97534708377
1,Azúcar,1,40,66.85186909703206,163106.66288353188
1,Azúcar,1,41,30.795441635365194,88267.32028096558
1,Azúcar,1,42,48.12072381493534,124227.97473297613
1,Azúcar,1,43,41.91791520299172,111353.31821574566
1,Azúcar,1,44,72.61785065177392,175074.63362811477
1,Azúcar,1,45,42.31530889381248,112178.15541313721
1,Azúcar,1,46,54.44963715502086,137364.3763985092
1,Azúcar,1,47,18.831020271793985,63433.760982232576
1,Azúcar,1,48,55.83283196873719,140235.35940590402
1,Azúcar,1,49,73.72357984768954,177369.7042145384
1,Azúcar,1,50,55.16262453686821,138844.2653031465
1,Azúcar,2,1,42.92912766540326,119204.92995653667
1,Azúcar,2,2,48.43650087198728,129621.48320123817
1,Azúcar,2,3,37.532656891239654,108998.13571107881
1,Azúcar,2,4,8.026855942650311,53191.35903556467
1,Azúcar,2,5,16.085463306595443,68433.2737444362
1,Azúcar,2,6,53.744684277421776,139661.29219933678
1,Azúcar,2,7,58.61303930261832,148869.21718133084
1,Azúcar,2,8,46.56233939371167,126076.72563799773
1,Azúcar,2,9,37.09990340258812,108179.63302617268
1,Azúcar,2,10,53.848857389830805,139858.32347565878
1,Azúcar,2,11,48.88644747644362,130472.50465680049
1,Azúcar,2,12,54.35311125414714,140812.0607710028
1,Azúcar,2,13,56.44509784316385,144768.8090926242
1,Azúcar,2,14,73.49796677801342,177022.31917296865
1,Azúcar,2,15,42.8697798711911,119092.68053468388
1,Azúcar,2,16,47.8028699780045,128423.04436350534
1,Azúcar,2,17,71.31144825606363,172886.77474006414
1,Azúcar,2,18,13.809206357364474,64127.99955638224
1,Azúcar,2,19,33.9107436613727,102147.70981993081
1,Azúcar,2,20,37.922496178667274,109735.47119608127
1,Azúcar,2,21,37.72831363506767,109368.19759236423
1,Azúcar,2,22,66.84610148638595,164441.09280828643
1,Azúcar,2,23,32.17162502734828,98858.3700256872
1,Azúcar,2,24,39.79740565717789,113281.64351441142
1,Azúcar,2,25,83.09733901460672,195178.4107010756
1,Azúcar,2,26,85.44380809219817,199616.48293023856
1,Azúcar,2,27,66.23380998579943,163283.0149410533
1,Azúcar,2,28,40.415851054442676,114451.36075853204
1,Azúcar,2,29,70.63461892950278,171606.63111201508
1,Azúcar,2,30,11.600965251814287,59951.369393457564
1,Azúcar,2,31,34.96303930166446,104138.00413177484
1,Azúcar,2,32,61.39132566283821,154124.0213710416
1,Azúcar,2,33,-1.5553031220240543,35067.82421191156
1,Azúcar,2,34,18.6752279405666,73331.51110535361
1,Azúcar,2,35,56.819457371054796,145476.86642025827
1,Azúcar,2,36,-1.0176269063561874,36084.77598162608
1,Azúcar,2,37,60.686357647848666,152790.65669999094
1,Azúcar,2,38,23.081230955468577,81664.95125540085
1,Azúcar,2,39,34.46743611678002,103200.6285863114
1,Azúcar,2,40,66.85186909703206,164452.0015702563
1,Azúcar,2,41,30.795441635365194,96255.47985657206
1,Azúcar,2,42,48.12072381493534,129024.22777567442
1,Azúcar,2,43,41.91791520299172,117292.33967777675
1,Azúcar,2,44,72.61785065177392,175357.6823040646
1,Azúcar,2,45,42.31530889381248,118043.9634345605
1,Azúcar,2,46,54.44963715502086,140994.62823978116
1,Azúcar,2,47,18.831020271793985,73626.17410574846
1,Azúcar,2,48,55.83283196873719,143610.77969427974
1,Azúcar,2,49,73.72357984768954,177449.0399461627
1,Azúcar,2,50,55.16262453686821,142343.16060670602
1,Azúcar,3,1,42.92912766540326,116155.08946690134
1,Azúcar,3,2,48.43650087198728,126850.76126466466
1,Azúcar,3,3,37.532656891239654,105674.79730190457
1,Azúcar,3,4,8.026855942650311,48372.64049528645
1,Azúcar,3,5,16.085463306595443,64022.97256443941
1,Azúcar,3,6,53.744684277421776,137159.59370024165
1,Azúcar,3,7,58.61303930261832,146614.25122776206
1,Azúcar,3,8,46.56233939371167,123211.0195373957
1,Azúcar,3,9,37.09990340258812,104834.36228681963
1,Azúcar,3,10,53.848857389830805,137361.90456218694
1,Azúcar,3,11,48.88644747644362,127724.5864127461
1,Azúcar,3,12,54.35311125414714,138341.1978900903
1,Azúcar,3,13,56.44509784316385,142403.96994532266
1,Azúcar,3,14,73.49796677801342,175521.73453032965
1,Azúcar,3,15,42.8697798711911,116039.832246262
1,Azúcar,3,16,47.8028699780045,125620.20945189461
1,Azúcar,3,17,71.31144825606363,171275.3754017078
1,Azúcar,3,18,13.809206357364474,59602.3356576747
1,Azúcar,3,19,33.9107436613727,98640.80963963359
1,Azúcar,3,20,37.922496178667274,106431.89018735041
1,Azúcar,3,21,37.72831363506767,106054.77524029846
1,Azúcar,3,22,66.84610148638595,162603.38573981627
1,Azúcar,3,23,32.17162502734828,95263.32977234184
1,Azúcar,3,24,39.79740565717789,110073.08457902363
1,Azúcar,3,25,83.09733901460672,194164.33074741907
1,Azúcar,3,26,85.44380809219817,198721.32410815867
1,Azúcar,3,27,66.23380998579943,161414.27639690766
1,Azúcar,3,28,40.415851054442676,111274.14518375507
1,Azúcar,3,29,70.63461892950278,169960.9294637892
1,Azúcar,3,30,11.600965251814287,55313.78987925189
1,Azúcar,3,31,34.96303930166446,100684.43522675063
1,Azúcar,3,32,61.39132566283821,152009.86143147762
1,Azúcar,3,33,-1.5553031220240543,29763.473361452754
1,Azúcar,3,34,18.6752279405666,69052.46149126497
1,Azúcar,3,35,56.819457371054796,143131.00014547334
1,Azúcar,3,36,-1.0176269063561874,30807.67503810177
1,Azúcar,3,37,60.686357647848666,150640.76835689993
1,Azúcar,3,38,23.081230955468577,77609.2017773617
1,Azúcar,3,39,34.46743611678002,99721.94207282508
1,Azúcar,3,40,66.85186909703206,162614.58680940318
1,Azúcar,3,41,30.795441635365194,92590.69340976757
1,Azúcar,3,42,48.12072381493534,126237.50197810434
1,Azúcar,3,43,41.91791520299172,114191.25004471875
1,Azúcar,3,44,72.61785065177392,173812.49259645765
1,Azúcar,3,45,42.31530889381248,114963.01406580223
1,Azúcar,3,46,54.44963715502086,138528.65737703672
1,Azúcar,3,47,18.831020271793985,69355.020185022
1,Azúcar,3,48,55.83283196873719,141214.91037005922
1,Azúcar,3,49,73.72357984768954,175959.8895737643
1,Azúcar,3,50,55.16262453686821,139913.32457610525
1,Azúcar,4,1,42.92912766540326,113921.55819750951
1,Azúcar,4,2,48.43650087198728,125048.01210718525
1,Azúcar,4,3,37.532656891239654,103019.15861582475
1,Azúcar,4,4,8.026855942650311,43409.08281234159
1,Azúcar,4,5,16.085463306595443,59689.75238888612
1,Azúcar,4,6,53.744684277421776,135772.04619553525
1,Azúcar,4,7,58.61303930261832,145607.5023689122
1,Azúcar,4,8,46.56233939371167,121261.6750413779
1,Azúcar,4,9,37.09990340258812,102144.87398590783
1,Azúcar,4,10,53.848857389830805,135982.50539093913
1,Azúcar,4,11,48.88644747644362,125957.03170119306
1,Azúcar,4,12,54.35311125414714,137001.24103307506
1,Azúcar,4,13,56.44509784316385,141227.64652426774
1,Azúcar,4,14,73.49796677801342,175679.2722111768
1,Azúcar,4,15,42.8697798711911,113801.6588421956
1,Azúcar,4,16,47.8028699780045,123767.89821746052
1,Azúcar,4,17,71.31144825606363,171261.8854381064
1,Azúcar,4,18,13.809206357364474,55091.068573175275
1,Azúcar,4,19,33.9107436613727,95701.86793924918
1,Azúcar,4,20,37.922496178667274,103806.74440328487
1,Azúcar,4,21,37.72831363506767,103414.44066057836
1,Azúcar,4,22,66.84610148638595,162240.62009800886
1,Azúcar,4,23,32.17162502734828,92188.3556714047
1,Azúcar,4,24,39.79740565717789,107594.59264144737
1,Azúcar,4,25,83.09733901460672,195072.7232714008
1,Azúcar,4,26,85.44380809219817,199813.25547486372
1,Azúcar,4,27,66.23380998579943,161003.61782759478
1,Azúcar,4,28,40.415851054442676,108844.02752631977
1,Azúcar,4,29,70.63461892950278,169894.49847807738
1,Azúcar,4,30,11.600965251814287,50629.796028038436
1,Azúcar,4,31,34.96303930166446,97827.8032085463
1,Azúcar,4,32,61.39132566283821,151220.42780093336
1,Azúcar,4,33,-1.5553031220240543,24050.40723524017
1,Azúcar,4,34,18.6752279405666,64921.81053274685
1,Azúcar,4,35,56.819457371054796,141983.9588126282
1,Azúcar,4,36,-1.0176269063561874,25136.66549440544
1,Azúcar,4,37,60.686357647848666,149796.19271964277
1,Azúcar,4,38,23.081230955468577,73823.1846783363
1,Azúcar,4,39,34.46743611678002,96826.54438927601
1,Azúcar,4,40,66.85186909703206,162252.27230526193
1,Azúcar,4,41,30.795441635365194,89408.07539843254
1,Azúcar,4,42,48.12072381493534,124410.0530041375
1,Azúcar,4,43,41.91791520299172,111878.62258485466
1,Azúcar,4,44,72.61785065177392,173901.18833226713
1,Azúcar,4,45,42.31530889381248,112681.47040704821
1,Azúcar,4,46,54.44963715502086,137196.25069500922
1,Azúcar,4,47,18.831020271793985,65236.555171953456
1,Azúcar,4,48,55.83283196873719,139990.69602595552
1,Azúcar,4,49,73.72357984768954,176135.0745196477
1,Azúcar,4,50,55.16262453686821,138636.6871689386
1,Sal,1,1,17.390248628704278,61649.50843689572
1,Sal,1,2,92.35704381745465,213087.43486774602
1,Sal,1,3,31.924381850119133,91009.42694453774
1,Sal,1,4,97.35350894740041,223180.6276854187
1,Sal,1,5,19.67242942030319,66259.66585325434
1,Sal,1,6,62.543616655488854,152862.32349893564
1,Sal,1,7,21.926156964146948,70812.34581136743
1,Sal,1,8,49.82378918096022,127167.42361091383
1,Sal,1,9,41.70836817251606,110773.73188996152
1,Sal,1,10,20.247114896256992,67420.56884516228
1,Sal,1,11,23.72838478789906,74452.9662206811
1,Sal,1,12,16.3521131695223,59552.405567591675
1,Sal,1,13,92.76407634975057,213909.6677313171
1,Sal,1,14,17.044046610612096,60950.15726930141
1,Sal,1,15,40.899705023621834,109140.17839282656
1,Sal,1,16,56.774867082914014,141209.06459717744
1,Sal,1,17,19.802077766997847,66521.56416088766
1,Sal,1,18,57.97645647049961,143636.35530393803
1,Sal,1,19,77.33999188616932,182751.98835636163
1,Sal,1,20,55.64470415631898,138926.06010563349
1,Sal,1,21,79.96550366115135,188055.6972587094
1,Sal,1,22,88.08998389047986,204467.68921008173
1,Sal,1,23,122.7733932941543,274530.48952614615
1,Sal,1,24,19.23349262680664,65372.98425410151
1,Sal,1,25,105.41474831194532,239464.86887187694
1,Sal,1,26,-12.889610745694169,482.1728887868735
1,Sal,1,27,70.84054073745948,169622.66353433795
1,Sal,1,28,1.5078139755064583,29565.931107786582
1,Sal,1,29,77.37209381563292,182816.8363950187
1,Sal,1,30,36.3743163848394,99998.59150725328
1,Sal,1,31,86.71696514744153,201694.09977127888
1,Sal,1,32,51.62312396566035,130802.19988838205
1,Sal,1,33,45.995815571879064,119434.6616016575
1,Sal,1,34,0.9693512087964322,28478.200404540225
1,Sal,1,35,59.09233621467592,145890.50681433373
1,Sal,1,36,43.962632535456535,115327.49625845483
1,Sal,1,37,100.29030277532777,229113.14709666572
1,Sal,1,38,100.58794664457874,229714.4075648601
1,Sal,1,39,36.51463144195888,100282.03728139501
1,Sal,1,40,111.49374588780177,251744.84943324432
1,Sal,1,41,47.037253495076,121538.43566854014
1,Sal,1,42,80.94141044869863,190027.09406077163
1,Sal,1,43,45.51013186200119,118453.54811347967
1,Sal,1,44,43.16792025693938,113722.12444997937
1,Sal,1,45,78.05550435811281,184197.37127307453
1,Sal,1,46,35.84815337456625,98935.7071323809
1,Sal,1,47,69.39499290745229,166702.5605022991
1,Sal,1,48,84.79814423372221,197817.95354368334
1,Sal,1,49,-13.262653330209465,-271.3980131993344
1,Sal,1,50,63.60688802908764,155010.20259188162
1,Sal,2,1,17.390248628704278,73473.477912601
1,Sal,2,2,92.35704381745465,213168.21940352235
1,Sal,2,3,31.924381850119133,100556.6949295242
1,Sal,2,4,97.35350894740041,222478.74018727482
1,Sal,2,5,19.67242942030319,77726.14277462776
1,Sal,2,6,62.543616655488854,157613.23682939468
1,Sal,2,7,21.926156964146948,81925.78724169535
1,Sal,2,8,49.82378918096022,133910.8362347106
1,Sal,2,9,41.70836817251606,118788.38586171238
1,Sal,2,10,20.247114896256992,78797.02407347246
1,Sal,2,11,23.72838478789906,85284.09740171905
1,Sal,2,12,16.3521131695223,71538.99392888727
1,Sal,2,13,92.76407634975057,213926.69259467733
1,Sal,2,14,17.044046610612096,72828.35761234998
1,Sal,2,15,40.899705023621834,117281.50552551037
1,Sal,2,16,56.774867082914014,146863.62457455957
1,Sal,2,17,19.802077766997847,77967.73229743764
1,Sal,2,18,57.97645647049961,149102.69213046055
1,Sal,2,19,77.33999188616932,185185.12125700526
1,Sal,2,20,55.64470415631898,144757.65462511976
1,Sal,2,21,79.96550366115135,190077.55647134298
1,Sal,2,22,88.08998389047986,205216.88799173932
1,Sal,2,23,122.7733932941543,269846.7004103067
1,Sal,2,24,19.23349262680664,76908.21849569907
1,Sal,2,25,105.41474831194532,237500.22731756
1,Sal,2,26,-12.889610745694169,17049.335503445527
1,Sal,2,27,70.84054073745948,173073.90394051338
1,Sal,2,28,1.5078139755064583,43877.80695536285
1,Sal,2,29,77.37209381563292,185244.94068407945
1,Sal,2,30,36.3743163848394,108848.79882584435
1,Sal,2,31,86.71696514744153,202658.37528103846
1,Sal,2,32,51.62312396566035,137263.7554434275
1,Sal,2,33,45.995815571879064,126777.7077288397
1,Sal,2,34,0.9693512087964322,42874.423833426605
1,Sal,2,35,59.09233621467592,151182.04649001645
1,Sal,2,36,43.962632535456535,122989.03064905181
1,Sal,2,37,100.29030277532777,227951.225086376
1,Sal,2,38,100.58794664457874,228505.86108577656
1,Sal,2,39,36.51463144195888,109110.26492669924
1,Sal,2,40,111.49374588780177,248827.96238673417
1,Sal,2,41,47.037253495076,128718.34559515827
1,Sal,2,42,80.94141044869863,191896.0822074693
1,Sal,2,43,45.51013186200119,125872.6742386536
1,Sal,2,44,43.16792025693938,121508.14666531478
1,Sal,2,45,78.05550435811281,186518.42261462653
1,Sal,2,46,35.84815337456625,107868.3353350798
1,Sal,2,47,69.39499290745229,170380.23896634468
1,Sal,2,48,84.79814423372221,199082.80304489707
1,Sal,2,49,-13.262653330209465,16354.199913378445
1,Sal,2,50,63.60688802908764,159594.55961764517
1,Sal,3,1,17.390248628704278,67444.49674477427
1,Sal,3,2,92.35704381745465,211485.32799415145
1,Sal,3,3,31.924381850119133,95370.30877169601
1,Sal,3,4,97.35350894740041,221085.51149958043
1,Sal,3,5,19.67242942030319,71829.46768364932
1,Sal,3,6,62.543616655488854,154201.95580263578
1,Sal,3,7,21.926156964146948,76159.7686923496
1,Sal,3,8,49.82378918096022,129762.14190680702
1,Sal,3,9,41.70836817251606,114169.21192958464
1,Sal,3,10,20.247114896256992,72933.66552824054
1,Sal,3,11,23.72838478789906,79622.56036138663
1,Sal,3,12,16.3521131695223,65449.82838375481
1,Sal,3,13,92.76407634975057,212267.39829807504
1,Sal,3,14,17.044046610612096,66779.30589140172
1,Sal,3,15,40.899705023621834,112615.45053596779
1,Sal,3,16,56.774867082914014,143117.90877073252
1,Sal,3,17,19.802077766997847,72078.57337879058
1,Sal,3,18,57.97645647049961,145426.63670517984
1,Sal,3,19,77.33999188616932,182631.63833526633
1,Sal,3,20,55.64470415631898,140946.41928683355
1,Sal,3,21,79.96550366115135,187676.2837355567
1,Sal,3,22,88.08998389047986,203286.62005519198
1,Sal,3,23,122.7733932941543,269927.15215329366
1,Sal,3,24,19.23349262680664,70986.09668930453
1,Sal,3,25,105.41474831194532,236574.33713292555
1,Sal,3,26,-12.889610745694169,9264.923996316993
1,Sal,3,27,70.84054073745948,170143.6248918776
1,Sal,3,28,1.5078139755064583,36928.064983878794
1,Sal,3,29,77.37209381563292,182693.318824515
1,Sal,3,30,36.3743163848394,103920.39108177192
1,Sal,3,31,86.71696514744153,200648.5086010439
1,Sal,3,32,51.62312396566035,133219.37490485064
1,Sal,3,33,45.995815571879064,122407.09225763289
1,Sal,3,34,0.9693512087964322,35893.46527452119
1,Sal,3,35,59.09233621467592,147570.6825526888
1,Sal,3,36,43.962632535456535,118500.54437985484
1,Sal,3,37,100.29030277532777,226728.2527041048
1,Sal,3,38,100.58794664457874,227300.14416932274
1,Sal,3,39,36.51463144195888,104189.99174181622
1,Sal,3,40,111.49374588780177,248254.49315112905
1,Sal,3,41,47.037253495076,124408.10595675421
1,Sal,3,42,80.94141044869863,189551.38623321976
1,Sal,3,43,45.51013186200119,121473.9019682661
1,Sal,3,44,43.16792025693938,116973.5881199069
1,Sal,3,45,78.05550435811281,184006.42047672707
1,Sal,3,46,35.84815337456625,102909.42406388621
1,Sal,3,47,69.39499290745229,167366.15640705416
1,Sal,3,48,84.79814423372221,196961.69554287684
1,Sal,3,49,-13.262653330209465,8548.16181074256
1,Sal,3,50,63.60688802908764,156244.9201858834
1,Sal,4,1,17.390248628704278,63671.50700879644
1,Sal,4,2,92.35704381745465,211913.3878692677
1,Sal,4,3,31.924381850119133,92411.79449200096
1,Sal,4,4,97.35350894740041,221793.56730940557
1,Sal,4,5,19.67242942030319,68184.36863184512
1,Sal,4,6,62.543616655488854,152959.30684901244
1,Sal,4,7,21.926156964146948,72640.96583871871
1,Sal,4,8,49.82378918096022,127806.68902271673
1,Sal,4,9,41.70836817251606,111758.98055075479
1,Sal,4,10,20.247114896256992,69320.77116371393
1,Sal,4,11,23.72838478789906,76204.75220119319
1,Sal,4,12,16.3521131695223,61618.66277729887
1,Sal,4,13,92.76407634975057,212718.2677898649
1,Sal,4,14,17.044046610612096,62986.915408068955
1,Sal,4,15,40.899705023621834,110159.90264069069
1,Sal,4,16,56.774867082914014,141551.9859851767
1,Sal,4,17,19.802077766997847,68440.73966539506
1,Sal,4,18,57.97645647049961,143928.04955290942
1,Sal,4,19,77.33999188616932,182218.16056672495
1,Sal,4,20,55.64470415631898,139317.16352150595
1,Sal,4,21,79.96550366115135,187409.9365091899
1,Sal,4,22,88.08998389047986,203475.5589914766
1,Sal,4,23,122.7733932941543,272059.70790312707
1,Sal,4,24,19.23349262680664,67316.40014415716
1,Sal,4,25,105.41474831194532,237734.13516291752
1,Sal,4,26,-12.889610745694169,3795.0871278384398
1,Sal,4,27,70.84054073745948,169365.92564832364
1,Sal,4,28,1.5078139755064583,32265.042590708537
1,Sal,4,29,77.37209381563292,182281.6400097364
1,Sal,4,30,36.3743163848394,101211.24581537685
1,Sal,4,31,86.71696514744153,200760.5052078353
1,Sal,4,32,51.62312396566035,131364.75459174675
1,Sal,4,33,45.995815571879064,120237.12430722265
1,Sal,4,34,0.9693512087964322,31200.268071410348
1,Sal,4,35,59.09233621467592,146134.62796771698
1,Sal,4,36,43.962632535456535,116216.63928189893
1,Sal,4,37,100.29030277532777,227600.88293034473
1,Sal,4,38,100.58794664457874,228189.4540022874
1,Sal,4,39,36.51463144195888,101488.70956353447
1,Sal,4,40,111.49374588780177,249754.95094038633
1,Sal,4,41,47.037253495076,122296.49894295876
1,Sal,4,42,80.94141044869863,189339.72765694087
1,Sal,4,43,45.51013186200119,119276.71688318497
1,Sal,4,44,43.16792025693938,114645.14829560729
1,Sal,4,45,78.05550435811281,183633.03917201905
1,Sal,4,46,35.84815337456625,100170.79325120208
1,Sal,4,47,69.39499290745229,166507.45039065124
1,Sal,4,48,84.79814423372221,196966.16371880702
1,Sal,4,49,-13.262653330209465,3057.4200816433327
1,Sal,4,50,63.60688802908764,155061.85568934266
1,Manteca,1,1,363.1720081726053,5139369.63695925
1,Manteca,1,2,337.7001867950978,4794293.732024984
1,Manteca,1,3,340.60278916241805,4833616.327913311
1,Manteca,1,4,176.22023402611111,2606666.8637042986
1,Manteca,1,5,242.55797728739716,3505368.0774070355
1,Manteca,1,6,336.9079468464355,4783560.973139862
1,Manteca,1,7,321.6485803307854,4576836.8590267915
1,Manteca,1,8,312.78383211228595,4456742.933736693
1,Manteca,1,9,204.74519449208947,2993104.7395094265
1,Manteca,1,10,184.65260584428938,2720903.230738088
1,Manteca,1,11,180.19222926092957,2660476.9085273948
1,Manteca,1,12,468.912518614123,6571874.2775986735
1,Manteca,1,13,213.2131377776413,3107823.005976784
1,Manteca,1,14,346.1238431930136,4908412.028132891
1,Manteca,1,15,263.2251022554823,3785353.03588547
1,Manteca,1,16,195.75837558641996,2871357.0788143543
1,Manteca,1,17,364.8431070429558,5162008.613040877
1,Manteca,1,18,218.29676626223952,3176692.7453516605
1,Manteca,1,19,232.23641195152703,3365538.1278393664
1,Manteca,1,20,280.6704843759175,4021691.8878628593
1,Manteca,1,21,264.6532084880646,3804700.103503719
1,Manteca,1,22,280.36277793649225,4017523.278305455
1,Manteca,1,23,373.3690897400629,5277513.160244404
1,Manteca,1,24,256.73837729028753,3697475.0449774116
1,Manteca,1,25,252.5674429322558,3640969.9004615135
1,Manteca,1,26,200.5028951303311,2935632.7876782347
1,Manteca,1,27,70.34910026409807,1172392.6220670745
1,Manteca,1,28,245.16821359145953,3540729.885318894
1,Manteca,1,29,363.42977621377713,5142861.713114788
1,Manteca,1,30,131.77624927568831,2004568.2532696484
1,Manteca,1,31,518.1059505353527,7238315.353227073
1,Manteca,1,32,310.81353291736303,4430050.583488051
1,Manteca,1,33,245.89582749731804,3550587.132010667
